t,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,motion_state
4.002460479736328,-6.90128628540039,-6.306327172851562,2.3540987823486326,-0.005326322180158476,-0.015579492376963544,0.010785802414820914,0.9870465191056061,0.031889705041681,-0.12154029102585188,-0.09975055634537731,5.470265573114592,-13.77324355662921,-12.266224091877913,slow
4.016822099685669,-6.894103680419922,-6.335656143188476,2.345719076538086,-0.0033289513625990477,-0.01331580545039619,0.009454221869781296,0.9870978048373166,0.031580274079977905,-0.12126711455891069,-0.09967395297137804,5.433680784424168,-13.743940501023268,-12.253166194746617,slow
4.031097173690796,-6.902483386230468,-6.316502529907226,2.328959664916992,0.0011984224905356572,-0.009187905760773371,0.00692421883420602,0.9871494114317042,0.031310386643243995,-0.12096855092224072,-0.0996107869965091,5.397114502207311,-13.714508988746378,-12.240060081493743,slow
4.0454185009002686,-6.907271789550781,-6.311115576171875,2.3337480682373046,0.004527373853134705,-0.00625842856168621,0.003994741635118857,0.9872007509869365,0.03106801598164598,-0.12064971196991024,-0.09956456515935043,5.360881958931287,-13.684686839336361,-12.227132766308575,slow
4.059746026992798,-6.924031201171875,-6.338050344848632,2.3523031311035156,0.007190534943213943,0.00026631610900792384,-0.0011984224905356572,0.9872532879712166,0.03085315809913889,-0.120285418106612,-0.09955122408212426,5.325254078598193,-13.653941843393357,-12.214755291732724,slow
4.074007034301758,-6.930016705322266,-6.331466290283203,2.338536471557617,0.008122641324741676,-0.0023968449810713144,-0.002530003035575276,0.9873019967816444,0.030645329179846012,-0.11994162321211638,-0.09954716455871282,5.290294096337751,-13.62258775268621,-12.203010128597779,slow
4.0883495807647705,-6.930016705322266,-6.322488034057617,2.318784307861328,0.007323692997717905,-0.005992112452678286,0.0007989483270237714,0.9873503028956496,0.03042534561238893,-0.1196212478557841,-0.09952102681172864,5.2557966016599575,-13.59097949544163,-12.191579443593314,slow
4.102670669555664,-6.938994961547851,-6.304531521606445,2.3241712615966796,0.0031957933080950856,-0.015313176267955619,0.00625842856168621,0.9873952392319871,0.030165883144061913,-0.11936487242972704,-0.09946199407804343,5.221299616070268,-13.559939686508427,-12.180045829034713,slow
4.117002725601196,-6.925228302001953,-6.305130072021484,2.3139959045410157,0.0005326322180158477,-0.014780544049939772,0.007190534943213943,0.9874417638136458,0.029886504718586757,-0.11910301574566155,-0.09939834783632397,5.1865587138635405,-13.529374563733555,-12.168336360376605,slow
4.131297826766968,-6.910863092041015,-6.30752427368164,2.3145944549560546,-0.0027963191445832002,-0.015046860158947696,0.008255799379245638,0.9874892544426832,0.0295827668363655,-0.11884177076677621,-0.09933008500729269,5.151310638980942,-13.499274790872121,-12.156384491864463,slow
4.145639657974243,-6.900089184570312,-6.327276437377929,2.3205799591064453,-0.0023968449810713144,-0.011984224905356573,0.007989483270237714,0.987539054849618,0.029282391176089162,-0.11855867500592572,-0.0992622652097612,5.115617363623113,-13.469338488014065,-12.144209273481431,slow
4.159884691238403,-6.906673239135742,-6.326079336547851,2.3253683624267576,-0.0009321063815277334,-0.013981595722916,0.007856325215733753,0.987586294554434,0.028993206317231963,-0.11829228749407979,-0.09919495710522344,5.0796781544172465,-13.439726220464246,-12.131869308020393,slow
4.1741955280303955,-6.918644247436523,-6.303334420776367,2.355295883178711,0.001331580545039619,-0.010918960469324876,0.004261057744126781,0.987633226784644,0.028724912081925874,-0.11800303242191042,-0.09915025524965237,5.043761338588294,-13.410106918503418,-12.11965864929278,slow
4.188546895980835,-6.88871672668457,-6.305130072021484,2.3325509674072262,0.001731054708551505,-0.009986854087797143,0.005992112452678286,0.9876820512082622,0.028456935499380574,-0.11770751171486978,-0.09909243275304878,5.007843368252199,-13.380414873079623,-12.107408214749885,slow
4.202895402908325,-6.901884835815429,-6.297947467041015,2.3391350219726563,0.001331580545039619,-0.007456851052221867,0.0055926382891664005,0.9877326708860873,0.028188825506016583,-0.11739325334034913,-0.09903729121394814,4.971902422537963,-13.350441040501462,-12.09514130488152,slow
4.217121839523315,-6.906673239135742,-6.309319924926758,2.337339370727539,0.00026631610900792384,-0.007723167161229791,0.005193164125654515,0.9877824034998429,0.02791538000376905,-0.11708275061131847,-0.09898628392159524,4.935890665680598,-13.320260576461536,-12.082906409105114,slow
4.231396436691284,-6.898892083740234,-6.315903979492187,2.3157915557861326,0.0027963191445832002,-0.005725796343670362,0.003994741635118857,0.9878324465669446,0.02766073675291861,-0.11675888110811315,-0.09894091587524373,4.900024619591005,-13.28971528318715,-12.070783582251577,slow
4.24573278427124,-6.898892083740234,-6.324882235717773,2.3139959045410157,0.0023968449810713144,-0.0055926382891664005,0.005060006071150552,0.9878834807219811,0.027401032550444383,-0.1164326741009187,-0.09888803938546849,4.864219006073697,-13.25882395932259,-12.058667620619934,slow
4.260011434555054,-6.921038449096679,-6.335057592773437,2.327762564086914,0.00625842856168621,-0.005193164125654515,0.00346210941710301,0.9879326163599174,0.027171470931760436,-0.11610704739115531,-0.09884336217349612,4.828831086818712,-13.227587459175584,-12.04669632336124,slow
4.2742414474487305,-6.9354036590576165,-6.324283685302734,2.3038205474853513,0.008921589651765448,-0.004127899689622819,-0.00026631610900792384,0.9879792049081053,0.0269657711222826,-0.11577568979863898,-0.09882270745419865,4.794121763476603,-13.195934792938628,-12.035166127865972,slow
4.288609266281128,-6.926425402832031,-6.306327172851562,2.348113278198242,0.011984224905356573,-0.014514227940931847,0.0006657902725198095,0.9880175724867782,0.0267720488250175,-0.11551678176337621,-0.0987947720786752,4.760250205264882,-13.164726273232533,-12.024018500715998,slow
4.302921772003174,-6.932410906982422,-6.315903979492187,2.342127774047851,0.012117382959860534,-0.015712650431467506,-0.00013315805450396192,0.9880541125150064,0.026579629406203543,-0.11526731140826627,-0.09877267316176873,4.727168755430432,-13.134021212458283,-12.013293745851946,slow
4.317204236984253,-6.926425402832031,-6.302137319946289,2.3259669128417966,0.010785802414820914,-0.022636869265673525,0.0038615835806148956,0.9880878706347426,0.02637019023186759,-0.11506683988290935,-0.09872484657367839,4.6946325364033665,-13.10436220252684,-12.002662977960343,slow
4.331502199172974,-6.911461642456055,-6.31410832824707,2.347514727783203,0.005193164125654515,-0.023835291756209184,0.005060006071150552,0.9881224723596579,0.026118488385354494,-0.11487127010179089,-0.0986731751161513,4.662098117143617,-13.07575265696094,-11.99202189518493,slow
4.345860958099365,-6.890512377929687,-6.308721374511719,2.338536471557617,0.0006657902725198095,-0.024634240083232953,0.005992112452678286,0.9881579586535387,0.025831814991861976,-0.11467771067853252,-0.0986183996900595,4.629158323495008,-13.048153318064964,-11.981292829143158,slow
4.360138654708862,-6.860584857177734,-6.318298181152343,2.3301567657470703,-0.0037284255261109335,-0.01464738599543581,0.011185276578332801,0.9882057152139372,0.025517432794482927,-0.11441330994945154,-0.09852877523089792,4.595393243930444,-13.02069923895787,-11.969991025706511,slow
4.374478340148926,-6.865373260498046,-6.319495281982421,2.3253683624267576,-0.005992112452678286,-0.00905474770626941,0.008655273542757524,0.9882567258921194,0.025191692997985047,-0.11410591475542199,-0.09845741490975683,4.5607220019593315,-12.992888105195936,-11.958345145164232,slow
4.388833522796631,-6.890512377929687,-6.331466290283203,2.3624784881591796,-0.006657902725198095,0.0018642127630554668,0.008522115488253563,0.9883165681416576,0.02486906887163735,-0.11371980773509156,-0.098385445462466,4.525168553860545,-12.96384965597212,-11.946333848480366,slow
4.403124570846558,-6.8976949829101555,-6.327874987792969,2.3343466186523436,-0.0023968449810713144,0.004660531907638667,0.006524744670694134,0.9883760250761875,0.02458168573821705,-0.11331806266185734,-0.09832390581860852,4.489225310958171,-12.93348042085324,-11.934153635267252,slow
4.417448282241821,-6.936600759887695,-6.337451794433593,2.3355437194824216,0.005193164125654515,-0.0011984224905356572,0.0009321063815277334,0.9884254143654404,0.024348430063555467,-0.1129606175810278,-0.09829676019920715,4.453664093324696,-12.902341752310546,-11.922327556854261,slow
4.431738376617432,-6.9515645202636716,-6.324283685302734,2.3247698120117186,0.004127899689622819,-0.005992112452678286,0.0037284255261109335,0.9884728320682226,0.024103229813060904,-0.11263700461880882,-0.09825171635197402,4.418330330770542,-12.870919491188449,-11.91062117259565,slow
4.446058034896851,-6.944980465698242,-6.310517025756836,2.319382858276367,0.0055926382891664005,-0.013448963504900152,0.002663161090079238,0.9885132023609999,0.023863658315161584,-0.11236610111881817,-0.09821422447473474,4.383346335446437,-12.839835628985483,-11.899156620020937,slow
4.460354566574097,-6.925228302001953,-6.32009383239746,2.348113278198242,-0.011584750741844686,-0.033289513625990474,0.016644756812995237,0.9885501457666757,0.023477187481036804,-0.11222654305744599,-0.09809502538885344,4.347038795763256,-12.810767716731588,-11.886858031439761,slow
4.474615097045898,-6.921038449096679,-6.302735870361328,2.346916177368164,-0.00905474770626941,-0.031158984753927088,0.012783173232380343,0.9885854509062665,0.023114481354543765,-0.1120730729682414,-0.0980007822602433,4.30983064213274,-12.78331529292772,-11.874123129881204,slow
4.488939046859741,-6.889315277099609,-6.293159063720703,2.3253683624267576,-0.024501082028728992,-0.035153726389045944,0.019973708175594285,0.9886250973300822,0.02263158158686742,-0.11193788159823706,-0.09786796772826993,4.270391558984489,-12.757682154527474,-11.860405587380884,slow
4.50319766998291,-6.901884835815429,-6.316502529907226,2.3415292236328122,-0.02569950451926465,-0.0318247750264469,0.015712650431467506,0.9886641990066413,0.022147839916549165,-0.11177840900218221,-0.09776585329514755,4.228943634557899,-12.733395259447452,-11.846147726165588,slow
4.517457008361816,-6.89530078125,-6.33924744567871,2.338536471557617,-0.016644756812995237,-0.020506340393610135,0.0038615835806148956,0.9887023909337429,0.02174438262899838,-0.1115440481997022,-0.09773786010142958,4.186618936117606,-12.709337542119297,-11.832325832707705,slow
4.531701564788818,-6.918644247436523,-6.323086584472656,2.365471240234375,-0.02423476591972107,-0.025965820628272573,0.01105211852382884,0.9887422271561835,0.021279494943861707,-0.11134328185637017,-0.09766608888768437,4.142780316342871,-12.685959153820837,-11.818330362332793,slow
4.546065807342529,-6.913257293701172,-6.335656143188476,2.356492984008789,-0.01038632825130903,-0.02370213370170522,0.008388957433749601,0.9887800123137045,0.020912204377132763,-0.11113431935614887,-0.09760087099122074,4.098710733574845,-12.662980136931504,-11.804374747508087,slow
4.5603108406066895,-6.912658743286133,-6.321889483642578,2.3600842864990232,0.008122641324741676,-0.009587379924285258,0.010785802414820914,0.9888274461431362,0.020686608774313834,-0.11084052615032206,-0.0975024293757923,4.055927570562144,-12.63923410012132,-11.790190873336732,slow
4.5745790004730225,-6.92043989868164,-6.306925723266601,2.3499089294433593,0.0251668723012488,-0.005858954398174324,-0.011717908796348648,0.988859644644977,0.02060183201169855,-0.11052798897973765,-0.09754861025389636,4.016097356268183,-12.614364150172515,-11.77766149918514,slow
4.58891224861145,-6.913855844116211,-6.278195303344726,2.3235727111816407,0.01384843766841204,-0.005193164125654515,-0.001331580545039619,0.9889013503161106,0.020429207391182418,-0.11020246247454156,-0.09753042649803445,3.977807459994396,-12.58846061011388,-11.765750774869925,slow
4.603254079818726,-6.9150529449462885,-6.278195303344726,2.3427263244628906,0.007057376888709981,-0.005725796343670362,0.002929477199087162,0.9889464973542366,0.020204615354320336,-0.10987623331455575,-0.09748749787422133,3.940269591058024,-12.56168850711235,-11.754043967982918,slow
4.617506504058838,-6.929418154907226,-6.282385156249999,2.3313538665771483,-0.005459480234662438,-0.006125270507182248,0.005193164125654515,0.9889942592085998,0.019891295235259992,-0.10954625262933068,-0.09743875081900129,3.9023682340362655,-12.53419718497219,-11.74234278980439,slow
4.63187313079834,-6.927622503662109,-6.291961962890625,2.3391350219726563,-0.012383699068868458,-0.009587379924285258,0.01105211852382884,0.9890445469232095,0.019518875011958807,-0.10923430897553264,-0.09735380558749859,3.863433015308961,-12.506346481419637,-11.730163998914877,slow
4.6464011669158936,-6.944980465698242,-6.329670639038086,2.3439234252929686,-0.01384843766841204,-0.01185106685085261,0.010120012142301104,0.9890928995723615,0.019130176133319528,-0.10893429135281711,-0.09727585797157681,3.8234040013906574,-12.47832442399936,-11.717627735174721,slow
4.6607067584991455,-6.913855844116211,-6.343437298583984,2.336142269897461,-0.008522115488253563,-0.014780544049939772,0.009454221869781296,0.9891367850455158,0.018782325832383855,-0.10866394513251734,-0.09719975171976855,3.782905682230867,-12.450438868770902,-11.704862468606956,slow
4.674933910369873,-6.892308029174805,-6.370372067260742,2.348113278198242,-0.0007989483270237714,-0.01611212459497939,0.008388957433749601,0.9891774183337079,0.018489309386291123,-0.10841044302924382,-0.09712546699646786,3.742645700611356,-12.422803898512255,-11.691992175580923,slow
4.689268350601196,-6.911461642456055,-6.339845996093749,2.3427263244628906,0.005326322180158476,-0.015579492376963544,0.006125270507182248,0.9892163191265242,0.018240962675963333,-0.10815417750642255,-0.09706191396389242,3.7031291740055003,-12.39530659566352,-11.679207960981316,slow
4.703579902648926,-6.904877587890625,-6.334459042358398,2.3546973327636715,0.008921589651765448,-0.012916331286884306,0.002929477199087162,0.9892544173716983,0.018022779037261474,-0.10788144028436351,-0.0970178951973671,3.664635994427584,-12.367702435605265,-11.666758709003526,slow
4.717872142791748,-6.912060192871094,-6.29495471496582,2.3403321228027343,0.015313176267955619,-0.008255799379245638,-0.00026631610900792384,0.9892929643582611,0.017857016063346328,-0.10757917032887285,-0.09699113237770415,3.6276567322151934,-12.339596933754132,-11.654860977472486,slow
4.7320942878723145,-6.910264541625976,-6.303932971191406,2.327762564086914,0.017177389031011087,-0.007456851052221867,-0.0010652644360316954,0.9893310157297843,0.017705937080828932,-0.10727412121408926,-0.09696857235675814,3.592212679295257,-12.310989848861343,-11.643526559057774,slow
4.746492385864258,-6.913855844116211,-6.281188055419921,2.3295582153320313,0.010120012142301104,-0.004127899689622819,0.0010652644360316954,0.9893743967391242,0.01750411608615826,-0.10693631808591164,-0.09693571514857273,3.55750903864274,-12.281618153087413,-11.632499756273141,slow
4.760784149169922,-6.922834100341796,-6.28837066040039,2.3594857360839843,0.004660531907638667,-0.0027963191445832002,0.0031957933080950856,0.9894204784455879,0.017264545328779805,-0.10658789602141484,-0.09689206741948803,3.5230086537501486,-12.251483625896624,-11.621574075582814,slow
4.775117874145508,-6.927622503662109,-6.308721374511719,2.3205799591064453,-0.002929477199087162,-0.008388957433749601,0.006391586616190171,0.9894653742078153,0.016963439339193365,-0.10627358020436863,-0.09683202528151086,3.4880017292962435,-12.221129292809744,-11.610495757384788,slow
4.789476633071899,-6.93959351196289,-6.300341668701171,2.3337480682373046,-0.005193164125654515,-0.010253170196805068,0.006391586616190171,0.9895090494686407,0.016644981112672735,-0.10596986429815237,-0.09677382644112555,3.4523545557082893,-12.190717397573156,-11.5992895301691,slow
4.803804397583008,-6.9348051086425775,-6.321290933227539,2.338536471557617,-0.007590009106725829,-0.013582121559404114,0.00905474770626941,0.9895520219323333,0.01630511911395876,-0.105689457923229,-0.09669890104962307,3.41589299538413,-12.160549979006968,-11.587762700031316,slow
4.818081855773926,-6.930016705322266,-6.316502529907226,2.3546973327636715,-0.005459480234662438,-0.019041601794066554,0.008921589651765448,0.9895902235477902,0.015977870329286506,-0.1054499042381604,-0.09662409023912139,3.3788967437686748,-12.131055192945164,-11.575988997107643,slow
4.8323585987091064,-6.918045697021484,-6.329072088623047,2.3505074798583983,-0.0019973708175594286,-0.022370553156665602,0.008522115488253563,0.9896250780737091,0.015672379814093463,-0.10523661371561555,-0.09654965816738109,3.3417053980769915,-12.102440710591058,-11.564039984084246,slow
4.84667444229126,-6.88871672668457,-6.327276437377929,2.337339370727539,0.0038615835806148956,-0.021038972611625982,0.005858954398174324,0.989658384816298,0.015409709913117662,-0.10501749949195387,-0.09648910303058833,3.3048450731345143,-12.074497703544473,-11.552144897834651,slow
4.860952854156494,-6.889315277099609,-6.318896731567382,2.357091534423828,0.006125270507182248,-0.018375811521546742,0.0031957933080950856,0.9896914304516049,0.015167856674429147,-0.10478109455289114,-0.09644548117386471,3.2685237255356783,-12.046931502428437,-11.54051323845821,slow
4.875303506851196,-6.892906579589844,-6.315903979492187,2.3259669128417966,0.009986854087797143,-0.012117382959860534,0.00026631610900792384,0.989726796223133,0.014958767372379694,-0.10450128920701385,-0.09641879832617765,3.2330346623353297,-12.019164313662298,-11.529333674040808,slow
4.889653921127319,-6.885723974609375,-6.318298181152343,2.3451205261230466,0.010120012142301104,-0.008255799379245638,0.0005326322180158477,0.9897650967996646,0.014752870138535991,-0.10419423212892087,-0.09638966734505648,3.198295862408639,-11.990900905827516,-11.51852322953974,slow
4.903919219970703,-6.9162500457763665,-6.290166311645508,2.3523031311035156,0.007590009106725829,-0.0027963191445832002,0.0021305288720633907,0.9898085226898077,0.014534480738904567,-0.1038476615729186,-0.09635092353531123,3.1640283341095863,-11.961755137712279,-11.507898784924324,slow
4.918236017227173,-6.931213806152344,-6.315305429077148,2.3259669128417966,0.0055926382891664005,-0.0022636869265673524,0.001464738599543581,0.9898520593778112,0.014301497379114103,-0.10349485442100773,-0.09631813342562169,3.1300164363625007,-11.931758544329197,-11.497493276208298,slow
4.932587146759033,-6.92702395324707,-6.311115576171875,2.347514727783203,0.005992112452678286,-0.0031957933080950856,0.0021305288720633907,0.9898952617690217,0.014069692793856487,-0.1031480032136054,-0.09628034017894131,3.0962506757063886,-11.901064248214517,-11.487233272633045,slow
4.947028398513794,-6.92702395324707,-6.293757614135742,2.342127774047851,0.004793689962142629,-0.00625842856168621,0.0027963191445832002,0.9899368964953397,0.013825680458556595,-0.10281966696293598,-0.09623880507707941,3.0625843717726746,-11.869968820021818,-11.477058295160914,slow
4.961294651031494,-6.92702395324707,-6.28837066040039,2.3253683624267576,0.002929477199087162,-0.008522115488253563,0.002663161090079238,0.9899763069578668,0.013570049086340257,-0.1025098523810655,-0.096200288953153,3.0289002934870646,-11.838736637719398,-11.466993522128282,slow
4.9757139682769775,-6.930615255737305,-6.311115576171875,2.3636755889892576,0.0010652644360316954,-0.010785802414820914,0.005193164125654515,0.9900162292563853,0.013294439302771537,-0.1022120374846206,-0.09614480269799129,2.9949645169838,-11.8075458903167,-11.456814858365584,slow
4.990200042724609,-6.913855844116211,-6.316502529907226,2.327762564086914,0.002929477199087162,-0.01318264739589223,0.005858954398174324,0.9900546628729449,0.013027985095367586,-0.10193182337293497,-0.09608298242541799,2.960923260312274,-11.776584812696722,-11.446481440105352,slow
5.0045716762542725,-6.9156514953613275,-6.321889483642578,2.3403321228027343,0.0027963191445832002,-0.012783173232380343,0.0049268480166465905,0.9900923120816674,0.01276354088488136,-0.10165076275439906,-0.09602826673593151,2.926818666248167,-11.745816048052296,-11.436095758630639,slow
5.018953323364258,-6.912658743286133,-6.304531521606445,2.3229741607666012,0.005326322180158476,-0.013981595722916,0.0033289513625990477,0.9901276612823372,0.01251759819058494,-0.10137930283832973,-0.09598312901298205,2.8928950611610054,-11.715306328221692,-11.425803053130634,slow
5.033424615859985,-6.90787033996582,-6.304531521606445,2.3445219757080076,0.005193164125654515,-0.015180018213451657,0.004127899689622819,0.9901627921540379,0.012267667663697003,-0.10111466503791942,-0.09593213162482121,2.859090460003925,-11.685113568201764,-11.415526232369134,slow
5.047774314880371,-6.898892083740234,-6.303334420776367,2.3439234252929686,0.005992112452678286,-0.01384843766841204,0.004127899689622819,0.9901983915426621,0.012026194805507037,-0.1008434024455554,-0.09588078122350004,2.825483290179256,-11.655120263416514,-11.40526786423558,slow
5.062065124511719,-6.894702230834961,-6.310517025756836,2.3451205261230466,0.005193164125654515,-0.014514227940931847,0.004394215798630743,0.9902334773968187,0.011779057869144885,-0.10057758466626474,-0.09582830219209741,2.791994391391999,-11.625375145595392,-11.39501095877454,slow
5.076523303985596,-6.890512377929687,-6.308122824096679,2.3307553161621093,0.0035952674716069714,-0.01251685712337242,0.005193164125654515,0.990270978594083,0.011518259197886878,-0.10029330617016836,-0.09577040981860985,2.758426182948794,-11.595658343240267,-11.384669591060353,slow
5.090858221054077,-6.882731222534179,-6.300341668701171,2.337339370727539,0.0022636869265673524,-0.009986854087797143,0.005459480234662438,0.9903101281144523,0.011251791797388336,-0.0999924799948382,-0.09571181368967584,2.724701271674006,-11.565783589545081,-11.374231788195583,slow
5.105218172073364,-6.898892083740234,-6.322488034057617,2.3445219757080076,0.001731054708551505,-0.004527373853134705,0.004793689962142629,0.9903526749344416,0.010985047623758206,-0.09965194870760481,-0.09565770798883423,2.6907906917633055,-11.535310624546566,-11.36374291213481,slow
5.119496583938599,-6.924031201171875,-6.298546017456054,2.3367408203125,0.0031957933080950856,0.0009321063815277334,0.003994741635118857,0.9903980790716357,0.010735743047903644,-0.09927467551447208,-0.09560819836143662,2.656877220955408,-11.503857182850362,-11.353266886302237,slow
5.1337292194366455,-6.930615255737305,-6.318298181152343,2.351704580688476,0.007323692997717905,0.001731054708551505,-0.0007989483270237714,0.9904401162583023,0.010519850474299357,-0.09889557727270831,-0.09558961056588108,2.6233820995147363,-11.471455087089357,-11.343202941024037,slow
5.14803147315979,-6.9545572723388664,-6.306327172851562,2.3391350219726563,0.008388957433749601,0.0006657902725198095,-0.0011984224905356572,0.990481112332128,0.01031086142121231,-0.098522146308873,-0.09557321244342519,2.5903535621974156,-11.438255706660552,-11.333548222314041,slow
5.162292003631592,-6.940192062377929,-6.303932971191406,2.3349451690673826,0.009321063815277334,-0.007057376888709981,-0.0003994741635118857,0.990516863662994,0.010102871063294166,-0.09820518202116457,-0.09555112254544332,2.5578183535976797,-11.40498558643544,-11.32422448722389,slow
5.1766357421875,-6.9360022094726554,-6.298546017456054,2.3397335723876953,0.008921589651765448,-0.014247911831923924,0.0033289513625990477,0.9905502181244492,0.009883297838091677,-0.09793732653189087,-0.09550322439182655,2.5256232941306442,-11.372232986083937,-11.314908559629709,slow
5.190932750701904,-6.947973217773437,-6.292560513305664,2.342127774047851,0.00625842856168621,-0.019041601794066554,0.0049268480166465905,0.9905812993116492,0.009641645228726719,-0.09770217557500024,-0.09544638819379306,2.493508648803554,-11.340347241438131,-11.305487154703792,slow
5.205355644226074,-6.918644247436523,-6.297947467041015,2.357690084838867,-0.0007989483270237714,-0.024634240083232953,0.00625842856168621,0.9906099653860592,0.009341767730896932,-0.09750066904216145,-0.09538473352598734,2.460828340553332,-11.309693099907657,-11.29586662525928,slow
5.21967339515686,-6.899490634155273,-6.286575009155273,2.3600842864990232,-0.0031957933080950856,-0.02729740117331219,0.007723167161229791,0.9906375987579412,0.009024070745551614,-0.09731800947838713,-0.09531484199978575,2.42744665294293,-11.28038445380101,-11.285960855439383,slow
5.233938932418823,-6.891709478759765,-6.312312677001953,2.3487118286132813,-0.007590009106725829,-0.024634240083232953,0.007989483270237714,0.990667262352439,0.008677087997297842,-0.09711485656652638,-0.09524593472203585,2.3930725863303652,-11.25208398371463,-11.275770151613433,slow
5.248168468475342,-6.879738470458984,-6.330867739868164,2.347514727783203,-0.007057376888709981,-0.019041601794066554,0.008388957433749601,0.9907007602282785,0.008337376977737274,-0.09687370103975773,-0.09517340949604541,2.3578412856800313,-11.224247442039388,-11.265274313056446,slow
5.262452602386475,-6.862380508422851,-6.321290933227539,2.3720552947998046,-0.00346210941710301,-0.010652644360316953,0.005060006071150552,0.9907375472652661,0.00802971480287062,-0.0965744643307943,-0.09512102269324864,2.32216402023206,-11.196122493930991,-11.25475164891713,slow
5.276794195175171,-6.891110928344726,-6.313509777832031,2.3588871856689453,-0.0010652644360316954,-0.005459480234662438,0.0023968449810713144,0.9907759922645674,0.007744117167690505,-0.09623787709635913,-0.0950853974774321,2.28631624283156,-11.167281670435148,-11.244411473221398,slow
5.2910943031311035,-6.922834100341796,-6.326079336547851,2.3642741394042965,0.008388957433749601,-0.00013315805450396192,-0.00026631610900792384,0.9908155027854966,0.007532200823999649,-0.09587039749050828,-0.0950619391538091,2.251145001656443,-11.137357684365293,-11.234447692212655,slow
5.305453062057495,-6.92043989868164,-6.330269189453125,2.366668341064453,0.012783173232380343,0.001464738599543581,-0.0009321063815277334,0.9908553991287748,0.007351993280592978,-0.09549304993865661,-0.09504001065641594,2.216940169583776,-11.106309989258927,-11.224873228198529,slow
5.319747447967529,-6.913257293701172,-6.312312677001953,2.337937921142578,0.015446334322459582,-0.0011984224905356572,-0.00013315805450396192,0.9908935487141302,0.007189278045827408,-0.09513787193754691,-0.09501091895720488,2.183826235546513,-11.074486610929698,-11.215595656879737,slow
5.3340232372283936,-6.9360022094726554,-6.296750366210937,2.3540987823486326,0.015845808485971467,-0.004660531907638667,-0.001464738599543581,0.9909282836899366,0.007029208145830909,-0.09480700616156582,-0.0949913596009669,2.1517644208290987,-11.042238707024586,-11.206710997591193,slow
5.34830641746521,-6.926425402832031,-6.279990954589843,2.3313538665771483,0.012916331286884306,-0.007456851052221867,0.001331580545039619,0.9909630607441359,0.006844646857697948,-0.09449373643999004,-0.09495418275998821,2.120368468250062,-11.009840760800893,-11.197956890493664,slow
5.362588405609131,-6.9342065582275385,-6.279990954589843,2.35589443359375,0.005060006071150552,-0.012383699068868458,0.002929477199087162,0.9909958576002578,0.006600331118905642,-0.09420983752081993,-0.09491128680273528,2.0889101811918667,-10.977711565042945,-11.189203002541252,slow
5.376874923706055,-6.941389163208007,-6.272209799194336,2.342127774047851,0.0019973708175594286,-0.016245282649483352,0.004127899689622819,0.9910269077354138,0.0063311597124481814,-0.09395084669194861,-0.09486212609332163,2.0571316560437016,-10.946137951079976,-11.180361402427037,slow
5.391174554824829,-6.9156514953613275,-6.279392404174804,2.3594857360839843,-0.007723167161229791,-0.020639498448114097,0.010918960469324876,0.9910598909675415,0.005984477873304328,-0.09371695651459631,-0.09477135960631837,2.0241542375590607,-10.915444842331482,-11.170884695227368,slow
5.405581474304199,-6.9150529449462885,-6.310517025756836,2.3690625427246093,-0.00972053797878922,-0.020373182339106174,0.010918960469324876,0.9910931713786733,0.005620186921785736,-0.09347859781220075,-0.09468099543516027,1.989890609921495,-10.885511546794474,-11.160822749809343,slow
5.419874429702759,-6.88871672668457,-6.330867739868164,2.374449496459961,-0.009454221869781296,-0.02157160482964183,0.011185276578332801,0.9911253215392983,0.005258398686414503,-0.0932516021046529,-0.09458903187892784,1.954510773400721,-10.85638870735964,-11.150224584628576,slow
5.43416690826416,-6.894702230834961,-6.321889483642578,2.3582886352539063,-0.007456851052221867,-0.017576863194522972,0.010120012142301104,0.9911591864417352,0.004914521834614195,-0.09299729751987496,-0.09450300133485019,1.9183090690105737,-10.82766075254131,-11.139223947344384,slow
5.448441028594971,-6.883329772949218,-6.351817004394531,2.3588871856689453,-0.005858954398174324,-0.012117382959860534,0.007723167161229791,0.991194723586764,0.004586471141518772,-0.09270643388226779,-0.09443252264479317,1.8815261095093903,-10.798848693282983,-11.128048051506902,slow
5.462720632553101,-6.889315277099609,-6.330269189453125,2.3439234252929686,0.003994741635118857,-0.006524744670694134,0.0033289513625990477,0.99123055973934,0.00433541405907378,-0.09238178165088416,-0.09438637636216095,1.8450976446435452,-10.76948452380007,-11.11706947878651,slow
5.476954936981201,-6.8970964324951165,-6.325480786132812,2.365471240234375,0.009187905760773371,0.0005326322180158477,-0.0021305288720633907,0.9912669495719357,0.0041305082376248935,-0.09201131126031536,-0.09437527318215153,1.8095069351415631,-10.739042205011204,-11.106711327353358,slow
5.491276025772095,-6.907271789550781,-6.306327172851562,2.346916177368164,0.013582121559404114,0.00026631610900792384,-0.001464738599543581,0.9913035723163398,0.003955633231359061,-0.09164285949322061,-0.09435659374155067,1.7750120325138812,-10.707620599106257,-11.096857580670514,slow
5.50568151473999,-6.925228302001953,-6.323086584472656,2.3415292236328122,0.016511598758491276,0.0015978966540475428,-0.002929477199087162,0.9913400397583871,0.003802407759479897,-0.09126464925882574,-0.09434633571439688,1.741751804485584,-10.675180731100754,-11.087577048711257,slow
