--- NEW SESSION ---
120510,0.00,-1.38,3.44,52.80,46.81,78.92
120520,0.33,-1.41,3.04,190.98,-29.79,20.02
120530,0.19,-1.31,2.33,314.51,-189.88,-53.34
120540,-0.01,-1.26,2.06,369.14,-257.87,-79.22
120550,0.04,-1.26,1.78,421.45,-286.50,-66.83
120560,0.32,-1.24,1.93,445.74,-288.21,-60.91
120570,1.16,-1.17,2.00,556.52,-385.38,-144.59
120580,0.59,-1.14,1.57,615.36,-437.19,-183.72
120590,0.11,-0.59,0.44,682.19,-464.42,-200.38
120600,-0.28,0.13,-1.68,702.21,-388.00,-176.64
120610,-0.36,1.97,-4.26,495.97,-118.96,-42.54
120620,0.40,2.03,-5.07,261.17,52.25,65.06
120630,0.91,1.91,-3.13,-139.59,243.53,67.50
120640,0.94,1.21,-1.76,-221.19,222.17,54.63
120650,0.55,0.79,-0.91,-223.94,142.21,18.43
120660,0.20,0.42,-0.34,-207.64,65.61,13.85
120670,0.23,0.33,-0.25,-203.37,66.83,32.59
120680,0.44,0.12,-0.16,-224.73,125.61,68.73
120690,0.57,-0.18,0.26,-260.01,146.42,73.49
120700,0.58,-0.64,1.42,-283.20,141.60,71.96
120710,0.54,-0.91,2.18,-255.25,121.89,54.99
120720,0.75,-1.19,3.55,-172.42,62.87,40.89
120730,0.85,-1.30,4.09,-74.22,-21.36,21.79
120740,0.77,-1.33,4.14,171.94,-148.25,-32.65
120750,0.76,-1.30,3.40,311.52,-236.08,-65.67
120760,0.40,-1.14,2.22,443.30,-327.39,-94.85
120770,0.41,-0.94,1.47,484.99,-346.74,-99.06
120780,0.29,-0.40,0.81,512.88,-398.99,-113.71
120790,0.31,-0.17,0.44,503.48,-408.87,-104.61
120800,0.26,0.18,-0.20,499.39,-417.54,-94.67
120810,0.36,0.77,-1.78,446.47,-329.28,-61.89
120820,0.48,1.13,-2.32,349.73,-246.52,-32.23
120830,0.70,1.18,-1.95,212.04,-185.36,33.26
120840,0.78,0.91,-1.73,142.27,-176.03,21.18
120850,0.62,0.66,-1.02,62.68,-215.88,-33.02
120860,0.51,0.36,-0.56,35.95,-268.43,-48.03
120870,0.31,0.02,-0.10,23.68,-311.65,-56.34
120880,0.21,-0.10,0.07,21.85,-287.23,-45.10
120890,0.47,0.30,0.53,61.34,-207.70,-22.22
120900,0.65,0.39,0.43,125.79,-160.03,-28.44
120910,0.69,0.47,0.24,176.64,-139.47,-48.28
120920,0.65,0.48,0.21,177.67,-156.80,-53.71
120930,0.52,0.71,0.30,203.00,-178.28,-28.50
120940,0.64,0.58,0.10,237.30,-167.79,-6.77
120950,0.74,0.48,-0.05,256.65,-146.67,-3.54
120960,0.88,0.35,-0.03,279.97,-137.51,-21.85
120970,0.94,0.33,-0.09,307.07,-160.89,-41.93
120980,1.01,0.30,-0.26,340.82,-192.93,-41.26
120990,1.02,0.19,-0.32,337.52,-201.42,-31.62
121000,1.06,0.15,-0.34,296.33,-217.96,-57.56
121010,0.97,0.17,-0.33,275.27,-217.41,-83.92
121020,0.79,0.22,-0.35,264.95,-215.45,-104.25
121030,0.64,0.31,-0.40,275.02,-218.08,-107.48
121040,0.40,0.40,-0.51,307.74,-224.06,-104.55
121050,-0.01,0.39,-1.69,264.28,-244.51,-77.45
121060,0.02,0.46,-2.00,114.01,-232.60,-19.10
121070,0.30,0.37,-2.02,82.34,-141.60,14.83
121080,0.37,0.66,-1.21,-37.29,-84.11,22.16
121090,0.56,0.48,-0.87,-27.34,-38.88,27.16
121100,0.55,0.44,-0.71,-2.81,-12.70,-1.71
121110,0.51,0.42,-0.78,48.10,21.48,-39.49
121120,0.43,0.39,-0.62,56.21,45.78,-47.42
121130,0.33,0.23,-0.80,59.81,27.83,-47.67
121140,0.37,0.28,-0.71,17.88,26.86,-39.92
121150,0.47,0.31,-0.69,-23.32,12.88,-35.52
121160,0.52,0.28,-0.77,-45.84,23.32,-51.03
121170,0.46,0.27,-0.81,-95.70,60.30,-88.93
121180,0.48,0.43,-0.49,-97.78,73.73,-108.22
121190,0.46,0.46,-0.44,-72.27,46.45,-102.78
121200,0.48,0.50,-0.36,-65.98,21.00,-90.52
121210,0.56,0.60,-0.24,-58.84,-18.01,-82.21
121220,0.59,0.80,-0.38,-42.66,-79.71,-119.08
121230,0.68,0.96,-0.49,54.26,-75.01,-87.04
121240,0.69,0.80,-0.59,91.25,-66.47,-61.58
121250,0.56,0.68,-0.59,107.30,-59.14,-50.35
121260,0.36,0.85,-0.57,116.52,-53.65,-37.48
121270,0.37,0.75,-0.69,137.33,-51.70,-31.25
121280,0.41,0.60,-0.70,134.95,-37.17,-22.28
121290,0.39,0.64,-0.63,150.09,-31.13,-26.12
121300,0.40,0.74,-0.53,188.60,-18.37,-23.50
121310,0.35,0.80,-0.65,205.93,-20.39,-16.60
121320,0.39,0.53,-0.75,216.55,-17.64,-2.50
121330,0.44,0.24,-0.79,209.17,-21.48,-4.64
121340,0.42,0.15,-0.92,166.14,-21.24,-23.38
121350,0.39,0.25,-0.98,124.57,-8.73,-34.48
121360,0.37,0.41,-0.93,56.34,2.99,-41.08
121370,0.34,0.42,-0.98,17.21,-10.86,-41.63
121380,0.36,0.60,-0.74,-16.30,6.10,-38.94
121390,0.37,0.56,-0.63,-4.88,2.56,-39.79
121400,0.39,0.53,-0.60,6.41,2.01,-41.26
121410,0.38,0.57,-0.62,25.51,0.43,-44.49
121420,0.37,0.58,-0.65,44.80,1.71,-47.73
121430,0.36,0.57,-0.73,65.31,3.30,-50.05
121440,-0.19,0.59,-0.60,65.49,-8.00,-49.68
121450,0.41,0.83,-0.58,85.02,-8.97,-34.06
121460,0.29,0.73,-0.63,72.51,-15.14,-20.32
121470,0.31,0.71,-0.60,66.65,-10.74,0.24
121480,0.39,0.60,-0.56,65.80,-19.78,11.35
121490,0.35,0.62,-0.52,75.20,-38.57,10.19
121500,0.32,0.67,-0.53,82.82,-53.16,15.44
121510,0.34,0.62,-0.49,98.69,-67.75,20.32
121520,0.33,0.60,-0.47,106.69,-86.43,22.09
121530,0.34,0.54,-0.48,144.23,-96.19,25.57
121540,0.36,0.47,-0.50,174.50,-94.24,17.27
121550,0.46,0.29,-0.81,193.54,-100.04,7.69
121560,0.23,0.49,-0.90,152.53,-121.83,-3.05
121570,0.19,0.48,-0.95,146.24,-112.00,7.87
121580,0.14,0.46,-1.05,116.64,-107.18,17.46
121590,0.11,0.46,-1.13,105.16,-88.01,21.12
121600,0.17,0.42,-1.07,84.23,-53.16,31.01
121610,0.31,0.35,-0.99,68.66,-41.02,30.82
121620,0.30,0.39,-0.90,49.32,-29.42,9.34
121630,0.22,0.44,-0.83,46.02,-23.32,0.37
121640,0.21,0.47,-0.80,52.80,-14.28,1.89
121650,0.22,0.46,-0.78,61.28,-8.24,3.72
121660,0.25,0.46,-0.78,70.50,-5.00,2.87
121670,0.26,0.45,-0.78,68.85,-9.64,1.28
121680,0.25,0.46,-0.81,60.79,-19.78,1.46
121690,0.24,0.45,-0.83,54.02,-28.63,4.64
121700,0.22,0.44,-0.86,43.76,-36.87,8.61
121710,0.20,0.43,-0.88,30.40,-42.66,11.96
121720,0.20,0.45,-0.91,25.39,-39.37,13.37
121730,0.19,0.48,-0.91,20.51,-24.96,9.70
121740,0.20,0.50,-0.92,19.29,-10.80,5.62
121750,0.20,0.50,-0.90,12.94,7.08,5.74
121760,0.19,0.50,-0.91,5.49,10.50,7.14
121770,0.19,0.49,-0.85,-7.45,13.49,9.77
121780,0.21,0.49,-0.83,-12.02,13.49,13.73
121790,0.22,0.48,-0.82,-19.71,11.54,16.36
121800,0.20,0.47,-0.80,-18.80,12.63,16.11
121810,0.07,0.45,-0.90,-7.14,32.47,-22.71
121820,0.15,0.47,-0.93,-7.02,48.65,-45.23
121830,0.21,0.55,-0.91,-12.27,69.27,-44.25
121840,0.25,0.59,-0.85,-21.24,76.66,-26.79
121850,0.39,0.61,-0.73,-34.61,72.81,6.10
121860,0.34,0.55,-0.61,-44.19,55.73,24.29
121870,0.34,0.58,-0.59,-39.25,49.93,19.17
121880,0.30,0.62,-0.62,-33.02,39.55,15.87
121890,0.30,0.64,-0.61,-34.48,31.25,18.37
121900,0.36,0.62,-0.56,-16.54,35.03,12.39
121910,0.36,0.61,-0.60,-5.62,40.89,6.41
121920,0.37,0.61,-0.60,-5.68,32.96,-2.01
121930,0.35,0.63,-0.63,-11.66,25.57,-4.46
121940,0.31,0.66,-0.64,-23.13,14.53,-4.15
121950,0.31,0.67,-0.63,-25.82,13.67,-2.87
121960,0.34,0.65,-0.65,-21.30,27.65,-5.25
121970,0.38,0.63,-0.66,-16.91,37.23,-11.41
121980,0.38,0.61,-0.57,-16.48,48.28,-22.64
121990,0.38,0.60,-0.50,0.06,49.80,-26.98
122000,0.40,0.62,-0.44,30.70,50.90,-29.17
122010,0.38,0.64,-0.37,86.91,52.73,-35.83
122020,0.28,0.83,-0.28,89.90,25.21,-46.69
122030,0.26,0.99,-0.35,84.11,3.42,-56.88
122040,0.22,0.94,-0.46,82.64,-2.81,-32.96
122050,0.20,0.80,-0.59,93.57,3.60,-8.12
122060,0.30,0.79,-0.70,90.76,12.88,-3.91
122070,0.17,0.82,-0.69,53.28,20.02,4.09
122080,0.25,0.74,-0.64,42.11,27.40,9.34
122090,0.33,0.73,-0.58,37.17,34.00,10.62
122100,0.29,0.78,-0.55,35.95,39.06,4.64
122110,0.28,0.83,-0.57,32.84,49.26,11.11
122120,0.33,0.83,-0.61,24.66,60.97,16.11
122130,0.27,0.79,-0.72,5.68,90.39,24.72
122140,0.27,0.79,-0.71,-13.85,106.69,28.63
122150,0.31,0.83,-0.67,-37.60,124.33,32.47
122160,0.38,0.83,-0.50,-78.19,142.82,34.79
122170,0.47,0.85,-0.35,-80.26,144.17,35.16
122180,0.54,0.88,-0.21,-44.43,121.22,27.34
122190,0.56,0.89,-0.23,-10.86,98.51,25.02
122200,0.55,0.80,-0.30,29.60,70.07,23.56
122210,0.58,0.71,-0.36,47.61,68.30,26.61
122220,0.52,0.68,-0.46,64.64,74.40,32.78
122230,0.44,0.75,-0.43,61.28,77.09,36.07
122240,0.39,0.83,-0.35,52.06,67.32,43.95
122250,0.42,0.88,-0.32,47.79,60.67,53.96
122260,0.52,0.96,-0.40,39.25,56.82,66.16
122270,0.58,0.99,-0.43,27.71,55.73,66.77
122280,0.67,1.10,-0.40,7.87,58.29,66.65
122290,0.77,1.15,-0.34,-1.46,66.77,67.38
122300,0.83,1.21,-0.28,-3.05,80.51,66.89
122310,0.92,1.18,-0.25,4.58,99.06,67.63
122320,0.93,1.15,-0.20,15.50,107.24,68.73
122330,0.84,1.11,-0.31,29.48,115.97,91.86
122340,0.80,1.04,-0.29,23.32,113.28,111.08
122350,0.79,0.83,-0.16,19.04,96.68,143.43
122360,0.75,0.70,-0.16,30.58,70.13,156.74
122370,0.63,0.63,-0.21,34.79,55.97,165.28
122380,0.64,0.58,-0.22,25.15,56.64,165.16
122390,0.67,0.46,-0.18,12.27,52.67,156.98
122400,0.66,0.40,-0.18,8.73,56.21,147.34
122410,0.64,0.33,-0.16,-2.81,70.56,131.47
122420,0.64,0.30,-0.16,-12.57,81.18,117.55
122430,0.63,0.25,-0.09,-22.34,86.61,91.49
122440,0.59,0.20,-0.03,-17.94,80.38,75.44
122450,0.52,0.11,-0.09,11.66,25.51,47.18
122460,0.50,0.09,-0.12,19.78,31.19,47.18
122470,0.54,0.11,-0.19,16.30,38.76,41.14
122480,0.59,0.15,-0.05,2.50,52.43,27.71
122490,0.63,0.16,0.01,0.24,52.61,22.28
122500,0.65,0.17,0.11,4.94,51.70,10.86
122510,0.62,0.17,0.12,13.18,42.66,1.34
122520,0.58,0.10,0.06,23.80,33.69,-12.08
122530,0.51,0.10,0.04,25.63,34.48,-20.75
122540,0.45,0.11,0.07,21.30,44.80,-29.36
122550,0.44,0.15,0.10,17.88,50.84,-37.35
122560,0.44,0.28,0.18,13.79,57.25,-51.45
122570,0.51,0.36,0.22,12.21,57.43,-54.50
122581,0.62,0.44,0.29,8.61,54.02,-55.48
122591,0.64,0.50,0.35,5.62,51.70,-54.08
122601,0.64,0.57,0.38,11.60,39.37,-48.28
122611,0.64,0.62,0.41,19.78,28.44,-47.36
122621,0.62,0.67,0.38,33.39,14.71,-43.09
122631,0.64,0.70,0.40,36.44,10.07,-41.93
122641,0.70,0.74,0.38,50.42,3.72,-56.52
122651,0.72,0.76,0.34,60.00,-1.10,-76.35
122661,0.75,0.85,0.29,63.11,-2.38,-88.32
122671,0.82,0.89,0.28,61.46,-0.49,-86.67
122681,0.89,0.95,0.28,61.16,-1.34,-82.09
122691,0.95,1.06,0.27,63.48,-5.25,-74.46
122701,1.01,1.14,0.26,65.06,-10.99,-65.00
122711,1.03,1.22,0.24,73.12,-22.22,-45.04
122721,1.01,1.20,0.22,76.29,-27.71,-32.41
122731,0.98,1.11,0.13,80.51,-33.63,-22.40
122741,0.96,1.12,0.09,77.21,-31.86,-21.97
122751,0.93,1.15,0.10,70.98,-28.44,-13.00
122761,0.91,1.17,0.14,71.41,-23.62,-6.04
122771,0.92,1.15,0.12,71.59,-18.13,3.66
122781,0.93,1.12,0.10,71.96,-15.81,7.32
122791,0.89,1.05,0.12,70.01,-14.40,15.50
122801,0.86,1.03,0.16,68.42,-16.97,21.06
122811,0.87,1.00,0.19,75.13,-23.93,34.42
122821,0.87,0.98,0.21,78.74,-30.21,42.97
122831,0.85,0.96,0.20,82.95,-33.94,53.41
122841,0.80,0.90,0.17,82.95,-36.01,71.17
122851,0.81,0.86,0.21,78.86,-36.44,80.81
122861,0.72,0.73,0.17,82.58,-36.19,85.39
122871,0.73,0.71,0.15,76.05,-31.56,83.68
122881,0.73,0.61,0.13,67.26,-20.87,73.67
122891,0.74,0.55,0.13,62.56,-15.08,69.64
122901,0.75,0.48,0.16,70.25,-31.19,55.36
122911,0.70,0.48,0.11,71.59,-35.71,49.68
122921,0.65,0.50,0.10,68.48,-35.34,49.68
122931,0.61,0.48,0.12,64.70,-33.63,52.86
122941,0.62,0.42,0.08,61.58,-30.15,57.13
122951,0.60,0.39,0.06,60.49,-27.22,56.64
122961,0.55,0.34,0.04,57.98,-26.73,53.53
122971,0.52,0.29,0.04,55.91,-24.72,54.69
122981,0.33,0.21,0.08,56.64,-23.56,65.37
122991,0.43,0.19,-0.01,62.62,-19.90,84.41
123001,0.49,0.14,-0.03,58.59,-13.49,79.35
123011,0.52,0.09,-0.04,56.03,-6.41,61.16
123021,0.58,0.08,-0.06,55.85,-3.66,46.75
123031,0.61,0.09,-0.05,47.24,2.75,23.93
123041,0.68,0.11,-0.06,38.76,9.77,7.20
123051,0.57,0.13,0.01,28.93,11.29,-19.65
123061,0.48,0.17,0.05,27.16,13.00,-25.33
123071,0.47,0.23,0.07,22.77,16.11,-25.21
123081,0.50,0.24,0.07,20.69,18.31,-30.09
123091,0.57,0.33,0.13,18.13,24.78,-49.38
123101,0.56,0.37,0.17,17.64,28.69,-63.66
123111,0.60,0.49,0.23,18.80,28.99,-78.37
123121,0.64,0.60,0.27,18.86,29.97,-80.38
123131,0.66,0.70,0.33,21.00,25.82,-85.75
123141,0.71,0.80,0.37,30.94,20.87,-91.13
123151,0.77,0.86,0.41,40.53,13.31,-95.76
123161,0.80,0.95,0.44,54.93,0.73,-100.40
123171,0.87,0.98,0.42,68.66,-10.74,-95.89
123181,0.90,1.03,0.41,87.77,-27.83,-87.34
123191,0.78,1.06,0.44,110.41,-38.88,-64.03
123201,0.96,1.15,0.16,128.42,-60.30,-21.30
123211,1.11,1.14,0.01,123.23,-65.25,-9.03
123221,1.23,1.18,-0.05,102.23,-57.50,-27.28
123231,1.16,1.24,-0.03,86.00,-42.48,-33.51
123241,1.03,1.30,0.01,67.75,-25.82,-15.81
123251,0.97,1.27,0.03,59.57,-18.74,0.85
123261,0.97,1.19,0.10,55.42,-14.16,12.63
123271,0.95,1.18,0.09,56.09,-11.35,12.63
123281,0.94,1.17,0.11,52.49,-4.39,10.86
123291,0.89,1.17,0.21,56.46,-0.67,22.58
123301,0.87,1.11,0.19,59.81,-3.54,30.46
123311,0.47,1.11,0.00,56.58,-8.85,47.42
123321,0.71,1.05,0.18,29.48,0.18,92.71
123331,0.85,0.84,0.57,38.21,2.87,108.83
123341,1.18,0.67,0.49,89.11,-24.41,92.22
123351,0.98,0.58,-0.11,126.95,-47.12,23.13
123361,0.80,0.52,-0.03,97.35,-25.88,19.78
123371,0.56,0.49,0.11,72.14,-13.67,31.49
123381,0.51,0.45,0.10,71.78,-10.80,47.36
123391,0.56,0.41,-0.00,63.42,-7.02,52.92
123401,0.58,0.41,0.01,54.38,-2.32,48.52
123411,0.55,0.44,0.05,45.65,2.20,44.92
123421,0.47,0.46,-0.01,40.59,1.59,50.96
123431,0.30,0.47,-0.12,18.98,6.59,69.27
123441,0.45,0.43,0.16,-16.48,17.64,104.61
123451,0.65,0.42,0.36,-7.63,8.42,109.19
123461,0.83,0.35,0.24,38.82,-20.69,88.26
123471,0.92,0.28,0.13,54.20,-25.63,64.76
123481,0.84,0.25,0.01,60.18,-20.32,30.21
123491,0.75,0.25,0.06,53.77,-15.81,25.76
123501,0.65,0.21,0.05,48.71,-19.65,26.43
123511,0.63,0.22,0.03,46.08,-20.87,22.64
123521,0.60,0.24,0.05,41.14,-18.01,16.97
123531,0.57,0.26,0.05,38.76,-15.38,9.03
123541,0.55,0.27,0.04,36.74,-10.38,-3.17
123551,0.55,0.27,0.04,35.40,-4.64,-10.44
123561,0.58,0.27,0.06,32.71,3.23,-23.62
123571,0.58,0.29,0.06,32.96,8.06,-30.58
123581,0.59,0.32,0.06,30.88,10.31,-37.66
123591,0.59,0.38,0.10,27.34,18.92,-48.40
123601,0.59,0.44,0.13,25.39,24.11,-54.44
123611,0.62,0.51,0.17,22.28,29.60,-63.11
123621,0.63,0.54,0.21,21.00,32.23,-68.18
123631,0.67,0.60,0.26,24.54,31.31,-73.00
123641,0.71,0.65,0.28,28.38,28.02,-74.89
123651,0.75,0.69,0.28,36.01,18.37,-78.80
123661,0.77,0.75,0.26,40.41,13.73,-78.98
123671,0.83,0.86,0.29,35.34,11.78,-76.17
123681,0.85,0.93,0.34,34.18,12.33,-68.05
123691,0.96,0.98,0.35,36.07,9.16,-66.35
123701,0.93,0.99,0.34,39.06,7.87,-72.45
123711,0.90,1.02,0.34,43.21,4.09,-69.09
123721,0.90,1.03,0.32,43.52,2.01,-61.71
123731,0.89,1.04,0.35,46.02,1.22,-55.79
123741,0.84,1.04,0.36,52.86,-4.27,-48.22
123751,0.80,1.02,0.35,56.88,-5.49,-42.60
123761,0.74,1.00,0.32,62.93,-7.57,-29.60
123771,0.72,0.97,0.30,64.64,-9.28,-20.45
123781,0.70,0.89,0.29,66.35,-9.34,-9.16
123791,0.67,0.87,0.28,67.57,-9.83,-5.62
123801,0.66,0.83,0.28,68.60,-10.99,1.59
123811,0.65,0.80,0.27,68.42,-12.08,4.58
123821,0.64,0.77,0.28,68.12,-10.86,4.52
123831,0.62,0.76,0.28,69.95,-10.99,6.29
123841,0.59,0.72,0.28,72.02,-10.80,7.14
123851,0.58,0.69,0.28,71.29,-9.58,6.29
123861,0.60,0.66,0.24,71.96,-9.34,4.76
123871,0.61,0.66,0.23,71.17,-8.91,3.91
123881,0.64,0.68,0.24,71.41,-10.25,6.41
123891,0.66,0.68,0.21,70.25,-13.24,9.40
123901,0.66,0.70,0.22,68.48,-14.53,9.03
123911,0.66,0.70,0.20,64.88,-14.40,6.41
123921,0.68,0.72,0.21,63.35,-11.96,4.82
123931,0.68,0.75,0.21,60.06,-9.09,3.97
123941,0.68,0.75,0.22,58.65,-10.74,4.21
123951,0.67,0.76,0.22,58.78,-8.97,3.23
123961,0.66,0.76,0.21,57.98,-8.54,2.20
123971,0.66,0.76,0.22,57.74,-6.10,3.05
123981,0.67,0.77,0.24,56.70,-6.90,3.42
123991,0.69,0.78,0.23,58.41,-7.87,1.28
124001,0.68,0.77,0.24,59.14,-7.87,0.24
124011,0.66,0.78,0.25,60.24,-9.64,1.59
124021,0.65,0.75,0.23,60.61,-11.23,4.70
124031,0.64,0.72,0.22,60.61,-10.50,5.80
124041,0.61,0.72,0.23,56.27,-10.25,6.23
124051,0.61,0.72,0.24,57.50,-9.16,7.63
124061,0.62,0.73,0.24,56.58,-9.52,9.16
124071,0.61,0.74,0.25,56.40,-10.68,9.40
124081,0.63,0.75,0.25,57.37,-10.74,9.46
124091,0.64,0.75,0.26,58.59,-11.11,10.38
124101,0.64,0.74,0.25,61.16,-11.90,12.15
124111,0.64,0.74,0.25,62.93,-12.33,11.35
124121,0.64,0.76,0.25,63.48,-12.63,12.15
124131,0.65,0.77,0.25,65.98,-14.16,11.84
124141,0.66,0.79,0.25,69.52,-17.09,14.47
124151,0.66,0.81,0.24,72.57,-18.19,17.33
124161,0.70,0.82,0.25,75.26,-22.03,20.75
124171,0.72,0.84,0.25,77.76,-21.73,22.22
124181,0.74,0.87,0.25,80.20,-21.73,23.44
124191,0.78,0.94,0.25,83.01,-23.01,26.12
124201,0.80,0.95,0.26,83.37,-23.93,30.27
124211,0.81,0.94,0.22,83.44,-26.73,34.18
124221,0.81,0.96,0.20,82.95,-26.25,33.69
124231,0.79,1.02,0.24,81.18,-22.46,32.96
124241,0.78,1.02,0.20,79.28,-20.39,32.96
124251,0.76,1.00,0.24,74.71,-17.03,32.17
124261,0.51,1.05,0.14,69.46,-11.47,39.79
124271,0.71,0.98,0.33,52.06,-7.08,83.19
124281,0.81,0.90,0.31,60.18,-15.56,96.13
124291,0.90,0.77,0.27,79.77,-26.73,94.42
124301,0.77,0.74,0.17,88.93,-31.86,91.74
124311,0.71,0.68,0.17,85.45,-38.21,107.79
124321,0.72,0.58,0.12,83.25,-42.85,119.32
124331,0.75,0.51,0.10,79.47,-44.25,122.31
124341,0.75,0.45,0.05,70.01,-37.90,119.57
124351,0.76,0.44,0.06,64.88,-31.13,110.78
124361,0.75,0.43,0.10,57.68,-21.55,97.47
124371,0.76,0.44,0.10,55.05,-20.45,87.89
124381,0.75,0.43,0.12,54.93,-18.55,78.25
124391,0.78,0.41,0.09,53.53,-18.62,68.30
124401,0.79,0.42,0.08,52.92,-14.65,55.05
124411,0.79,0.43,0.10,50.48,-14.10,49.87
124421,0.75,0.43,0.12,50.72,-17.70,48.77
124431,0.73,0.42,0.11,51.64,-18.92,51.45
124441,0.73,0.41,0.10,52.25,-20.69,53.16
124451,0.72,0.40,0.09,50.54,-20.02,50.96
124461,0.74,0.41,0.10,48.28,-18.07,47.55
124471,0.74,0.40,0.12,46.94,-16.30,42.42
124481,0.75,0.40,0.13,47.85,-14.28,39.61
124491,0.76,0.39,0.13,50.96,-10.50,33.81
124501,0.78,0.38,0.14,51.45,-10.68,28.20
124511,0.78,0.37,0.12,52.98,-7.93,21.73
124521,0.76,0.36,0.12,53.65,-5.55,19.41
124531,0.73,0.34,0.11,52.19,-3.48,14.53
124541,0.72,0.32,0.10,50.84,-0.79,13.31
124551,0.71,0.31,0.10,49.50,1.83,10.74
124561,0.70,0.29,0.10,49.19,3.66,10.13
124571,0.69,0.28,0.09,46.69,7.39,5.62
124581,0.67,0.27,0.08,44.74,9.77,3.48
124591,0.66,0.27,0.07,40.77,13.24,0.98
124601,0.65,0.27,0.08,38.09,15.87,-2.20
124611,0.65,0.27,0.08,35.71,19.29,-5.86
124621,0.64,0.27,0.07,35.58,20.81,-6.35
124631,0.63,0.25,0.07,32.65,26.49,-11.60
124641,0.62,0.24,0.06,29.79,36.01,-21.24
124651,0.63,0.24,0.06,26.55,42.85,-30.03
124661,0.65,0.25,0.07,22.71,60.42,-48.40
124671,0.67,0.29,0.10,20.87,70.74,-62.50
124681,0.70,0.35,0.15,13.79,84.35,-78.80
124691,0.80,0.43,0.23,9.77,89.29,-86.12
124701,0.86,0.53,0.31,7.81,85.75,-106.02
124711,0.88,0.59,0.35,5.37,83.25,-110.47
124721,0.92,0.69,0.44,-1.71,82.28,-108.76
124731,1.09,0.74,0.47,-5.00,82.21,-103.15
124741,0.95,0.87,0.53,1.59,75.74,-108.76
124751,0.96,0.94,0.58,1.04,73.12,-108.95
124761,0.94,1.03,0.60,4.88,73.12,-108.40
124771,0.94,1.09,0.67,4.88,74.16,-106.14
124781,0.93,1.16,0.73,7.51,70.68,-95.70
124791,0.93,1.25,0.81,15.75,60.18,-74.40
124801,0.89,1.29,0.85,23.80,45.29,-53.65
124811,0.85,1.29,0.89,36.62,22.28,-18.98
124821,0.82,1.25,0.89,46.63,4.27,2.81
124831,0.72,1.17,0.86,59.88,-16.97,28.50
124841,0.68,1.09,0.83,70.31,-25.45,41.93
124851,0.64,0.98,0.77,82.34,-36.07,53.59
124861,0.63,0.94,0.74,88.62,-44.13,57.98
124871,0.63,0.89,0.69,93.99,-50.11,67.57
124881,0.62,0.86,0.68,96.13,-54.38,75.74
124891,0.60,0.80,0.66,98.94,-65.00,91.80
124901,0.61,0.76,0.65,99.43,-73.79,104.49
124911,0.60,0.68,0.59,106.99,-88.56,120.97
124921,0.61,0.62,0.54,114.44,-97.53,125.92
124931,0.61,0.57,0.48,117.31,-103.33,129.70
124941,0.62,0.49,0.41,119.51,-109.68,133.06
124951,0.62,0.44,0.35,119.57,-113.28,132.32
124961,0.65,0.38,0.29,117.98,-113.77,131.16
124971,0.64,0.29,0.19,117.07,-114.56,131.35
124981,0.64,0.27,0.15,107.60,-112.98,136.90
124991,0.65,0.21,0.11,101.32,-108.64,140.56
125001,0.66,0.15,0.05,94.48,-104.55,135.86
125011,0.64,0.11,0.01,91.19,-98.94,130.43
125021,0.67,0.07,-0.04,84.84,-92.65,118.04
125031,0.66,0.03,-0.07,86.00,-86.18,107.91
125041,0.65,-0.03,-0.14,81.30,-77.76,91.61
125051,0.65,-0.06,-0.17,77.15,-70.80,81.36
125061,0.64,-0.09,-0.22,72.27,-56.88,64.09
125071,0.62,-0.11,-0.24,66.04,-47.18,48.22
125081,0.61,-0.11,-0.27,58.96,-35.58,31.92
125091,0.61,-0.11,-0.29,47.73,-13.73,7.63
125101,0.61,-0.10,-0.26,37.96,3.42,-9.22
125111,0.64,-0.02,-0.18,26.79,30.94,-36.62
125121,0.67,0.06,-0.08,19.41,47.24,-55.54
125131,0.74,0.18,0.06,13.43,63.29,-78.49
125141,0.80,0.29,0.17,11.96,72.88,-91.55
125151,0.87,0.41,0.30,14.95,74.71,-106.38
125161,0.90,0.48,0.36,18.86,73.24,-112.30
125171,0.93,0.59,0.43,26.55,67.32,-111.69
125181,0.95,0.65,0.45,30.70,62.01,-106.38
125191,1.00,0.74,0.46,37.78,46.57,-90.58
125201,1.03,0.80,0.44,40.89,36.62,-80.02
125211,1.04,0.84,0.41,37.84,25.21,-59.57
125221,1.07,0.85,0.41,34.18,22.22,-46.33
125231,1.12,0.88,0.43,31.92,17.52,-40.04
125241,1.11,0.92,0.45,34.91,15.87,-40.28
125251,1.11,0.95,0.47,37.78,13.67,-44.19
125261,1.12,1.02,0.50,43.15,15.99,-46.75
125271,1.11,1.09,0.56,45.59,16.66,-42.66
125281,1.09,1.17,0.65,50.78,9.95,-19.90
125291,1.07,1.15,0.67,55.91,-2.44,0.92
125301,1.03,1.09,0.65,70.86,-19.90,26.73
125311,1.01,1.02,0.63,77.76,-27.71,35.64
125321,0.96,0.96,0.62,85.21,-36.13,42.60
125331,0.90,0.90,0.61,89.48,-42.18,50.54
125341,0.84,0.81,0.58,97.84,-56.64,70.07
125351,0.81,0.72,0.56,101.01,-66.59,87.46
125361,0.78,0.59,0.46,101.32,-84.78,110.53
125371,0.75,0.50,0.40,101.32,-92.29,121.34
125381,0.73,0.41,0.34,101.26,-99.61,127.50
125391,0.62,0.32,0.26,101.75,-109.99,122.62
