10562,-0.10,-0.31,1.25,-71.98,56.87,-20.92,-14.77,-3.75,144.57
10572,-0.11,-0.28,1.33,-65.99,57.81,-15.28,-15.10,-3.06,144.48
10582,-0.12,-0.43,1.54,12.50,-0.21,-6.40,-11.99,-5.17,145.31
10592,-0.13,-0.48,1.45,61.26,-59.13,-2.18,-9.60,-7.98,146.02
10602,-0.09,-0.43,1.25,84.69,-84.57,-6.24,-7.94,-9.85,146.10
10612,-0.03,-0.34,1.10,85.30,-89.60,-8.57,-6.98,-11.04,146.05
10622,-0.01,-0.24,1.05,65.58,-78.60,-4.77,-7.03,-11.34,146.18
10632,0.01,-0.18,1.09,48.02,-65.21,1.59,-7.22,-11.35,146.45
10642,0.04,-0.17,1.01,35.70,-49.13,8.84,-7.53,-11.21,146.83
10652,0.04,-0.16,0.94,22.55,-33.93,10.90,-7.89,-10.81,147.00
10662,0.06,-0.17,0.88,14.38,-20.23,10.71,-8.20,-10.49,147.07
10672,0.09,-0.13,0.94,3.84,-11.91,8.52,-8.46,-10.28,147.02
10682,0.19,-0.12,1.13,20.46,-15.78,6.04,-7.51,-10.68,147.01
10692,0.26,-0.14,1.23,40.04,-30.43,2.33,-6.33,-11.69,146.99
10702,0.27,-0.16,1.21,65.41,-53.17,-3.80,-4.72,-13.23,146.86
10712,0.26,-0.15,1.14,85.54,-72.73,-7.93,-3.10,-14.82,146.73
10722,0.26,-0.13,1.05,97.58,-83.97,-10.86,-1.68,-16.20,146.57
10732,0.26,-0.07,0.95,95.64,-76.50,-15.33,-0.61,-16.74,146.21
10742,0.27,0.02,0.91,80.35,-65.46,-13.86,-0.27,-16.97,146.09
10752,0.29,0.04,0.93,57.14,-52.00,-7.37,-0.58,-17.00,146.26
10762,0.30,0.01,0.93,38.22,-41.53,-2.64,-1.10,-17.07,146.45
10772,0.31,-0.02,0.94,27.18,-31.49,-2.73,-1.37,-17.03,146.45
10782,0.32,-0.02,0.94,19.84,-20.82,-4.02,-1.44,-16.92,146.35
10792,0.32,-0.01,0.98,16.62,-12.85,-5.59,-1.26,-16.70,146.19
10802,0.32,-0.00,0.98,17.93,-12.27,-7.09,-0.89,-16.87,146.03
10812,0.33,0.02,0.95,15.30,-13.57,-8.98,-0.72,-17.15,145.84
10822,0.35,0.03,0.93,10.59,-14.23,-10.62,-0.70,-17.42,145.64
10832,0.36,0.02,0.93,1.62,-10.77,-12.25,-0.96,-17.50,145.44
10842,0.35,0.01,0.94,-6.57,-7.62,-13.39,-1.33,-17.56,145.26
10852,0.34,-0.02,0.96,-10.48,-6.30,-15.19,-1.64,-17.54,145.06
10862,0.32,-0.04,0.96,-12.94,-5.48,-17.46,-1.89,-17.52,144.82
10872,0.31,-0.03,0.96,-13.86,-5.07,-19.41,-1.91,-17.48,144.51
10882,0.30,-0.01,0.95,-14.32,-4.15,-19.77,-1.89,-17.45,144.26
10892,0.29,0.00,0.95,-15.44,-5.07,-20.12,-1.93,-17.48,144.01
10902,0.28,0.01,0.97,-16.43,-9.00,-19.14,-1.99,-17.67,143.83
10912,0.28,0.01,0.97,-16.83,-13.74,-17.03,-2.07,-17.92,143.72
10922,0.28,-0.00,0.97,-16.94,-15.09,-12.42,-2.33,-18.03,143.82
10932,0.31,-0.01,0.97,-16.71,-11.71,-7.39,-2.54,-18.12,143.95
10942,0.32,-0.01,0.98,-14.73,-4.59,-3.23,-2.54,-17.92,144.05
10952,0.32,-0.02,0.96,-12.26,5.24,2.42,-2.68,-17.56,144.30
10962,0.31,-0.03,0.93,-15.08,20.40,7.39,-3.13,-16.78,144.58
10972,0.29,-0.04,0.91,-21.54,34.76,10.79,-3.70,-15.74,144.79
10982,0.27,-0.04,0.89,-32.32,46.16,13.88,-4.49,-14.70,144.98
10992,0.25,-0.04,0.88,-45.51,51.29,16.13,-5.47,-13.86,145.16
